start	end	speaker	text	keep
9269.003	9276.434		The second sentence, which just applies the HUD requirement to affordable housing, we did get staff concurrence.	
9276.454	9278.978		So that's just the, that was the context behind that.	
9280.741	9282.263		I sent out like a	
9283.39	9290.701		 I kind of frequently ask questions in anticipation of some questions, so I'm happy to entertain any or we can address them.	
9291.202	9312.553		I will say that we worked for three weeks and some change on this with housing advocates and folks who had worked in the space and people who had worked at CHAFA and at the state level on similar policy and advocacy organizations and then staff and legal.	
9312.955	9322.209		 So, I mean, just, I'm sorry, I am tired, too.	
9322.469	9334.407		In case anybody has any questions about what this is, I think just simplify it and say that HUD has a	
9334.673	9338.438		 current minimum accessibility requirement for funding, right?	
9338.538	9347.108		And it's 5% of units are accessible to persons with mobility disabilities, additional 2% of units are accessible to persons with hearing or visual disabilities.	
9347.909	9355.538		And so a lot of times in these projects, that HUD requirement is going to kick in, but not all projects are going to have HUD dollars.	
9356.139	9361.305		So just recognizing that a lot of jurisdictions take that HUD standard, which is	
9361.522	9366.267		 I maybe miss Brady can correct me, but I think it's 20 plus years old, 30 plus years old now.	
9366.868	9371.913		Um, and they also incorporate that into their policies or their code or statute.	
9372.193	9375.016		We did the same kind of good for goose, good for gander.	
9375.797	9378.059		Um, I will stop there.	
9378.079	9387.529		Uh, unless anyone else has further questions or, or comment questions or comments on this amendment, uh, Dr. Catlin and then secretary Nicholson.	
9388.91	9404.835		 I appreciate the thought going into this, but I believe that the First Amendment that we passed does give a lot of latitude towards Chessie and her staff to negotiate.	
9405.556	9413.989		And I fear that this one might be a little bit too regulatory and prescriptive.	
9415.707	9425.74		 If that's the HUD requirement and somebody is applying for a HUD grant, then this would be taken care of automatically.	
9426.341	9435.453		So right now I'm willing to listen to other discussions, but I fear that it would not give Ms.	
9435.493	9442.643		Brady and her staff the maximum flexibility to look at the comprehensive merits of a proposal.	
9445.441	9447.002		 Um, yeah, Ms.	
9447.022	9448.444		Spriby.	
9448.464	9448.664		Yeah.	
9448.824	9461.496		So this is a bare minimum requirement that Denver already requires, for example, and the Colorado Department of Housing is already considering a higher threshold of requirement.	
9461.576	9464.378		So I have, I have no concerns about incorporating this.	
9464.458	9468.122		I think it, it's already going to be taken care of in most cases.	
9468.522	9471.164		If I might, that's kind of my point.	
9471.265	9472.866		It seems a little bit redundant.	
9476.339	9477.14		 Secretary Nicholson.	
9478.223	9481.388		I'd like to offer an amendment, if that's all right.	
9482.991	9483.573		To the amendment.	
9483.753	9484.174		Thank you.	
9485.396	9486.799		Just to clarify, that was a question.	
9486.919	9488.622		You would like to offer an amendment to the amendment?	
9488.983	9489.143		Yes.	
9490.666	9491.327		Let's have an amendment.	
9491.543	9492.985		 Mr. Krull.	
9493.005	9521.382		Technically the initial motion on the table is to amend the ETOD policy and this is an amendment to that amendment and at this point you would be amending an amendment to an amendment which is not allowed under Robert's rules so you would need to tackle this amendment as it's being presented and then if you feel so inclined offer an amendment to whatever state the	
9521.362	9547.437		 uh policy is in at that point rock on uh secretary yeah so at that point i would say i'd have to be a no been for the very simple reason um where it says no project will be eligible we're talking about an uh equitable tod policy here um which is specifically focused on using our land to facilitate like the literally the policy is about giving discounts um i can't see	
9547.417	9570.437		 putting something like this in there unless it is related to said discount so I'd be fine if it said additionally no project receiving a discount will be eligible for any discounts etc unless it complies with but I don't necessarily think it makes sense to do market rate policy in an etod policy thank you secretary i have treasurer banker and then director isha	
9570.637	9571.959		 It's just real quick.	
9571.999	9585.199		Have you perhaps considered something more positive saying something like along the lines greater consideration would be given a project if these items were attained as opposed to make it mandatory?	
9588.183	9589.786		Dr. Risha or Dr. Kisman?	
9589.806	9592.189		Again, sort of an amendment, but just a thought.	
9592.97	9593.111		Thanks.	
9593.131	9597.437		So I just want to address what Secretary Nicholson said.	
9597.856	9605.885		 I might have missed part of the closed captioning, but I think you said you don't think we should be applying accessibility minimums to market rate.	
9606.826	9607.047		Okay.	
9607.387	9607.988		That's exact.	
9608.188	9608.508		We don't.	
9608.829	9609.69		So this amendment doesn't do that.	
9610.09	9623.226		And the second piece, um, the reason why I didn't say it doesn't reference discounts is because, uh, so this goes at the end of the policy, which is all, like the way it's nested under the paragraph, the discount, this is talking about when discounts apply, if that makes sense.	
9623.606	9624.387		So it's just,	
9625.902	9629.167		 It does what you said you wanted it to do.	
9629.187	9630.128		It's just late.	
9630.669	9631.19		On Nicholson.	
9631.41	9631.751		Thank you.	
9632.171	9636.358		And then the, I guess the only question I have for, and this is actually for Ms.	
9636.398	9637.9		Brady, if that's okay.	
9638.401	9650.138		Under what, because you mentioned that Denver has a policy that supersede or that matches this and the state currently is considering a policy that would supersede it, but currently does not.	
9650.675	9654.661		 Under what circumstances would this have any effect at all?	
9654.841	9662.933		Like in what circumstances can you imagine in your professional capacity, do you see this being something that would matter?	
9664.034	9664.194		Ms.	
9664.234	9664.515		Brady?	
9665.276	9669.682		Yes, in a jurisdiction that doesn't currently require accessible units.	
9669.842	9675.07		And Director Rush has mentioned some, I'm not aware of them, but this is not my area of expertise.	
9675.09	9680.057		So, but in a jurisdiction that does not already have those requirements that is not	
9680.257	9693.936		 accepting HUD money, and if Colorado Department of Housing changes their rules, does not accept Department of Housing money, then that project would then be subject to this policy requirement.	
9695.819	9696.239		Thank you, Ms.	
9696.28	9696.56		Breedy.	
9696.88	9697.702		Secretary, quickly.	
9698.543	9710.179		Yeah, just, I guess, for Director Rusher, Director Guzman, are there any jurisdictions in the RTD service area that don't have that same requirement that Denver does?	
9712.1	9712.901		 either directors?	
9714.303	9718.991		Yeah, I think I'm pretty smart, but I'm not qualified to talk about 53 separate jurisdictions.	
9719.051	9727.383		So I'm just going to have to lean into this is E TOD and the E is equitable.	
9727.904	9733.292		We spend a lot of time talking about equity today, including spending a significant amount of time talking about people with disabilities.	
9733.813	9739.542		And so just again, recognizing that the HUD requirement	
9742.61	9758.492		 is about equity and not excluding people on the basis of disability from accessing affordable housing because the FH Fair Housing Act, the ADA, and other areas of anti-discrimination law, including state law, don't effectively	
9758.995	9760.377		 covered that aspect.	
9761.599	9763.041		Sorry, that was more than what you asked.	
9763.061	9765.125		But no, I can't answer your question.	
9766.867	9777.083		Just like you probably couldn't answer my question about every single jurisdiction in the RTD region that has something regarding parking minimums.	
9778.024	9779.126		It's a broad concept.	
9780.528	9781.29		Thank you, Director Usha.	
9781.73	9783.773		Any further conversation on this amendment?	
9784.915	9785.636		Dr. Guzman.	
9785.656	9787.399		I will offer this last thing.	
9787.733	9801.912		 and then we probably should go to a vote, but very simply put, we need to make sure that we are protecting the vulnerable, providing access to these housing units.	
9802.193	9805.477		Even in the city and county of Denver's building codes is not clear.	
9805.537	9806.839		It's as clear as mud.	
9807.14	9813.326		 There is reference to this if certain dollars are used, but stacking in the way that developers work, it's not necessarily required.	
9813.366	9822.155		We aspire to a certain ICAA rule, but it's not clear if that means that they have to do this or not in order to get licensed.	
9822.836	9835.408		And so to be fair to ourselves and to ensure that we are taking care of the ADA community and providing those accessible units, I would like to see this in the policy.	
9835.591	9848.383		 I would be fine, by the way, to adjust language on this to say we would consider giving additional discount, but I don't want any project to go forward that doesn't meet a bare minimum requirement that's established.	
9848.423	9860.655		And although it is established in other places, it is not established in our policy, and we are the government of this region, and we should take it seriously that we have a due diligence and responsibility to those members of our community that would need this.	
9860.875	9863.117		Thank you.	
9864.683	9870.373		 I always have to follow you, Director Guzman, but obviously I'm very in support.	
9870.633	9881.672		Any time that we can be supportive of our communities most in need, those suffering from a whole variety of disabilities, I want to be able to put our best foot forward there.	
9882.113	9886.54		And while we can't call specific jurisdictions, if there is that	
9886.52	9893.495		 chance that there is a jurisdiction that isn't meeting this requirement, then we should make sure we're getting there.	
9893.555	9899.087		And if in the process the state comes up with something better or something in the future, that's okay.	
9899.448	9906.503		But I think that this is a safety net in my mind about how to really get there for this community.	
9908.727	9925.158		 I think that also, as we're tying these developments, spur off around our transit, that's also giving them better access to the resources and giving them the life that they want and the freedom of movement that we so cherish.	
9925.218	9927.242		So I'm highly in support of this.	
9927.222	9927.562		 Thank you.	
9928.043	9929.304		Secretary, less than 30 seconds.	
9930.606	9934.17		This question is for Chessie.	
9934.41	9942.299		My understanding with this language is that it applies to buildings with elevators in it.	
9942.419	9956.976		And so with single stair buildings, that there are different policies around equitable access because of the challenges, obviously, in a single stair building of getting people into the second, the third, the fourth, the fifth floor.	
9957.277	9960.686		 You're probably the biggest expert on this in the room.	
9961.869	9973.159		Do you see any concerns with this language when it comes to buildings with stairs only versus elevators?	
9973.865	9983.579		 I am not the biggest expert on this in the room, but I would say that equitable, I do know that equitable access and accessible units are different things and have different requirements.	
9984.4	9987.885		And so we're talking specifically about accessible units.	
9989.207	9995.476		We're also not, we're tending to be talking about larger buildings because we do want them to be dense at stations.	
9995.497	10000.183		So I think they're typically going to be elevator buildings, but I don't have any concerns about that.	
10000.203	10000.584		Thank you, Ms.	
10000.604	10000.864		Brady.	
10001.365	10002.707		Let's do the roll call vote.	
10002.94	10007.687		 Again, this is the amendment offered by Director Guzman and Director Rusha.	
10008.288	10008.969		Treasure banker.	
10012.935	10013.556		Director Catlin.	
10015.058	10015.278		No.	
10016.4	10017.141		Director Geisinger.	
10018.383	10018.483		Yes.	
10018.503	10019.204		Director Gujranader.	
10020.246	10020.947		Yes.	
10020.967	10021.628		Director Guzman.	
10021.848	10022.83		Yes.	
10022.85	10023.431		Director Harwick.	
10023.571	10023.891		Yep.	
10024.773	10025.394		Director Larson.	
10026.335	10026.515		No.	
10027.517	10028.278		Director Nicholson.	
10030.661	10030.882		Yes.	
10031.783	10032.424		Director O'Keefe.	
10035.087	10035.367		 No.	
10036.228	10036.328		No.	
10036.348	10036.489		No.	
10036.509	10036.749		No.	
10036.769	10036.969		No.	
10037.69	10037.95		No.	
10038.611	10038.731		No.	
10038.751	10039.512		No.	
10040.713	10040.894		No.	
10041.855	10041.975		No.	
10041.995	10042.095		No.	
10042.115	10042.415		No.	
10042.435	10042.555		No.	
10042.596	10042.656		No.	
10045.519	10045.799		No.	
10045.819	10045.919		No.	
10045.939	10046.2		No.	
10046.76	10047.221		No.	
10047.541	10047.701		No.	
10047.882	10051.165		No.	
10051.185	10051.305		No.	
10052.046	10055.31		No.	
10055.35	10057.973		No.	
10059.218	10061.1		 For nose excuse me for nose.	
10061.361	10061.701		Thank you.	
10062.161	10064.825		So nine four and two nine four and two my apologies.	
10065.005	10072.233		We'll save that for the record Okay, um now moving on back to the main motion as amended.	
10072.293	10074.095		Do we have any further discussion on the main motion?	
10076.138	10085.609		Okay, I will do a roll call vote to for the main motion as amended treasure banker Director Catlin.	
10086.17	10086.61		Yes	
10087.248	10088.029		 Director Geisinger.	
10088.349	10088.689		Yep.	
10088.71	10089.53		Director Guchinreider.	
10090.351	10090.752		Yes.	
10090.772	10091.512		Director Guzman.	
10092.193	10092.413		Yes.	
10092.634	10093.374		Director Harwick.	
10093.394	10093.615		Yes.	
10094.195	10095.477		Director Larson.	
10095.497	10095.717		No.	
10097.058	10097.919		Director Nicholson.	
10098.52	10098.74		Yes.	
10099.12	10099.921		Director O'Keefe.	
10100.201	10100.482		Yes.	
10100.642	10101.643		Director Paglieleri.	
10102.644	10102.904		Yes.	
10104.706	10105.447		Director Ruscha.	
10105.727	10105.947		Yes.	
10106.228	10106.968		Director Whitmore.	
10107.269	10107.509		Yes.	
10108.03	10108.91		I'm also yes.	
10109.011	10109.731		We'll pass.	
10109.751	10111.493		12 yes.	
10111.513	10112.594		1 no.	
10114.897	10115.557		2 absent.	
10115.778	10116.158		Thank you.	
10117.015	10119.381		 All right, moving on.	
10119.441	10121.907		That was all our recommended actions.	
10122.749	10123.972		Court of Director activities.	
10125.777	10126.86		I think you're all good on that.	
10127.18	10127.782		Other matters?	
10130.729	10132.594		Amen, buddy.	
10132.709	10134.05		 Director Guzman.	
10134.07	10134.671		I got one quick.	
10134.711	10135.031		Sorry.	
10135.532	10143.519		Thank you, Mr. Chair, for approving the travel consideration for lodging and assistance to go to the NTI public engagement course in Florida.	
10144.6	10150.706		Really packed, but came in really handy because as soon as I returned, we held the town hall to do exactly what I was sent to go learn about.	
10150.886	10151.967		So I appreciate that.	
10152.527	10157.712		And I was grateful for the assistance from staff and from Director Ruscha to be able to host that town hall.	
10157.732	10157.932		Thanks.	
10159.434	10161.375		Thank you, Director Guzman.	
10161.395	10162.176		Secretary Nicholson.	
10162.358	10168.806		 I just wanted to flag that this weekend is the reopening of downtown celebration on Saturday and Sunday.	
10168.906	10176.795		So if you like RTD, please come take it to downtown and enjoy our lovely food and all the other cool stuff.	
10176.936	10180.58		Most of them all is back and running and we're very excited about it.	
10181.481	10182.082		Any other matters?	
10183.223	10184.104		Okay, I got a quick one.	
10184.124	10186.527		It's only going to take 19 minutes.	
10188.346	10188.907		 Just joking.	
10189.288	10193.656		My only other matter is please make sure that you, uh, directors fill out that form.	
10194.057	10197.524		Um, that was due last week extended to Monday morning.	
10197.664	10201.151		Please make sure you guys take care of that with that, the survey.	
10201.211	10201.571		Thank you.	
10201.912	10204.838		With that being said, uh, do I have a motion to adjourn?	
10205.739	10206.441		Director Russia.	
10206.821	10207.262		Second.	
10207.282	10208.284		And a second from Goodgerner.	
10208.344	10209.747		You guys all have a lovely night.	
10209.927	10211.35		Thank you all for your patience.	
10228.61	10229.07		 Bye.	
